circuit_name,base_name,signal_name,subgraph_index,similarity,diff_score,detection_time,node_count,edge_count
PIC16F84-T200,PIC16F84,top.addr_trisa,16,0.5857864417795234,0.70710677,0.13222479820251465,7,6
PIC16F84-T200,PIC16F84,top.addr_trisb,17,0.5857864417795234,0.70710677,0.14568471908569336,7,6
PIC16F84-T200,PIC16F84,top.aluinp1_reg,18,0.5857864417795234,0.70710677,0.2962768077850342,78,82
PIC16F84-T200,PIC16F84,top.aluinp2_reg,19,0.5857864417795234,0.70710677,0.2174379825592041,45,51
PIC16F84-T200,PIC16F84,top.aluout_reg,20,0.5857864417795234,0.70710677,0.3566868305206299,96,113
PIC16F84-T200,PIC16F84,top.aluout_zero_node,21,0.5857864417795234,0.70710677,0.14771747589111328,7,6
PIC16F84-T200,PIC16F84,top.clk_o_reg,22,0.5857864417795234,0.70710677,0.18602514266967773,20,26
PIC16F84-T200,PIC16F84,top.Counter,23,0.29015433929852213,2.4464417,0.31819725036621094,89,109
PIC16F84-T200,PIC16F84,top.dtemp,24,0.5857864417795234,0.70710677,0.1932847499847412,19,18
PIC16F84-T200,PIC16F84,top.eecon1_reg,25,0.5857864417795234,0.70710677,0.511376142501831,164,240
PIC16F84-T200,PIC16F84,top.eep_adr_reg,26,0.5857864417795234,0.70710677,0.19263744354248047,29,39
PIC16F84-T200,PIC16F84,top.eep_dat_reg,27,0.5857864417795234,0.70710677,0.20792746543884277,39,51
PIC16F84-T200,PIC16F84,top.exec_op_reg,28,0.5857864417795234,0.70710677,0.2657747268676758,58,67
PIC16F84-T200,PIC16F84,top.fsr_reg,29,0.5857864417795234,0.70710677,0.2088179588317871,29,39
PIC16F84-T200,PIC16F84,top.inc_pc_node,30,0.5857864417795234,0.70710677,0.14841222763061523,4,3
PIC16F84-T200,PIC16F84,top.inc_tmr_clk,31,0.5857864417795234,0.70710677,0.1636505126953125,8,7
PIC16F84-T200,PIC16F84,top.inc_tmr_hold_reg,32,0.5857864417795234,0.70710677,0.1995699405670166,36,48
PIC16F84-T200,PIC16F84,top.inc_tmr_sync_reg,33,0.5857864417795234,0.70710677,0.14252853393554688,7,6
PIC16F84-T200,PIC16F84,top.inst_addlw,34,0.5857864417795234,0.70710677,0.14813590049743652,7,6
PIC16F84-T200,PIC16F84,top.inst_addwf,35,0.5857864417795234,0.70710677,0.16025900840759277,7,6
PIC16F84-T200,PIC16F84,top.inst_andlw,36,0.5857864417795234,0.70710677,0.14913249015808105,7,6
PIC16F84-T200,PIC16F84,top.inst_andwf,37,0.5857864417795234,0.70710677,0.1271216869354248,7,6
PIC16F84-T200,PIC16F84,top.inst_bcf,38,0.5857864417795234,0.70710677,0.16956043243408203,7,6
PIC16F84-T200,PIC16F84,top.inst_bsf,39,0.5857864417795234,0.70710677,0.14529085159301758,7,6
PIC16F84-T200,PIC16F84,top.inst_btfsc,40,0.5857864417795234,0.70710677,0.14764165878295898,7,6
PIC16F84-T200,PIC16F84,top.inst_btfss,41,0.5857864417795234,0.70710677,0.1424107551574707,7,6
PIC16F84-T200,PIC16F84,top.inst_call,42,0.5857864417795234,0.70710677,0.14192438125610352,7,6
PIC16F84-T200,PIC16F84,top.inst_clrf,43,0.5857864417795234,0.70710677,0.14595603942871094,7,6
PIC16F84-T200,PIC16F84,top.inst_clrw,44,0.5857864417795234,0.70710677,0.14842629432678223,7,6
PIC16F84-T200,PIC16F84,top.inst_clrwdt,45,0.5857864417795234,0.70710677,0.13658881187438965,4,3
PIC16F84-T200,PIC16F84,top.inst_comf,46,0.5857864417795234,0.70710677,0.15967488288879395,7,6
PIC16F84-T200,PIC16F84,top.inst_decf,47,0.5857864417795234,0.70710677,0.13262724876403809,7,6
PIC16F84-T200,PIC16F84,top.inst_decfsz,48,0.5857864417795234,0.70710677,0.12869548797607422,7,6
PIC16F84-T200,PIC16F84,top.inst_goto,49,0.5857864417795234,0.70710677,0.15548348426818848,7,6
PIC16F84-T200,PIC16F84,top.inst_incf,50,0.5857864417795234,0.70710677,0.15367913246154785,7,6
PIC16F84-T200,PIC16F84,top.inst_incfsz,51,0.5857864417795234,0.70710677,0.12508368492126465,7,6
PIC16F84-T200,PIC16F84,top.inst_iorlw,52,0.5857864417795234,0.70710677,0.1719341278076172,7,6
PIC16F84-T200,PIC16F84,top.inst_iorwf,53,0.5857864417795234,0.70710677,0.15555715560913086,7,6
PIC16F84-T200,PIC16F84,top.inst_movf,54,0.5857864417795234,0.70710677,0.14003443717956543,7,6
PIC16F84-T200,PIC16F84,top.inst_movlw,55,0.5857864417795234,0.70710677,0.1499626636505127,7,6
PIC16F84-T200,PIC16F84,top.inst_movwf,56,0.5857864417795234,0.70710677,0.13260555267333984,7,6
