idx,circuit_name,signal_name,node_count,edge_count,similarity,label,label_by,notes
# 说明：label列初始为空，0=正常，1=木马；label_by标注者；notes备注
196,"RS232-T901","top.iRECEIVER.next_state",44,49,0.5494,,"","待标注"
197,"RS232-T901","top.iRECEIVER.rec_readyInH",24,30,0.8748,,"","待标注"
198,"RS232-T901","top.iRECEIVER.rstCountH",23,29,0.8178,,"","待标注"
199,"RS232-T901","top.iRECEIVER.shiftH",19,25,0.7925,,"","待标注"
200,"RS232-T901","top.iXMIT.bitCell_cntrH",23,27,0.4081,,"","待标注"
201,"RS232-T901","top.iXMIT.bitCountH",25,30,0.3312,,"","待标注"
202,"RS232-T901","top.iXMIT.countEnaH",43,58,0.4195,,"","待标注"
203,"RS232-T901","top.iXMIT.DataSend_ena",11,10,0.4857,,"","待标注"
204,"RS232-T901","top.iXMIT.ena_bitCountH",36,49,0.3676,,"","待标注"
205,"RS232-T901","top.iXMIT.load_shiftRegH",31,42,0.3581,,"","待标注"
206,"RS232-T901","top.iXMIT.next_state",57,69,0.2850,,"","待标注"
207,"RS232-T901","top.iXMIT.rst_bitCountH",31,42,0.3956,,"","待标注"
208,"RS232-T901","top.iXMIT.shiftEnaH",29,39,0.5205,,"","待标注"
209,"RS232-T901","top.iXMIT.state_DataSend",50,60,0.2938,,"","待标注"
210,"RS232-T901","top.iXMIT.uart_xmitH",24,29,0.2933,,"","待标注"
211,"RS232-T901","top.iXMIT.xmit_doneInH",35,48,0.3468,,"","待标注"
212,"RS232-T901","top.iXMIT.xmit_ShiftRegH",126,184,0.2923,,"","待标注"
213,"RS232-T901","top.iXMIT.xmitDataSelH",37,46,0.3335,,"","待标注"
214,"adder-T100","top.tj_t2_tempSum1_mod",5,4,0.2852,,"","待标注"
215,"adder-T100","top.tj_t2_trig",7,6,0.8085,,"","待标注"
216,"adder-T600","top.tempSum1",121,140,0.3651,,"","待标注"
217,"adder-T601","top.tempCarry1",24,25,0.4171,,"","待标注"
218,"adder-T800","top.tempSum3",121,140,0.4308,,"","待标注"
219,"ata-T100","top.tj_t1_cnt",9,9,0.3030,,"","待标注"
220,"ata-T100","top.tj_t1_trig",4,3,0.2973,,"","待标注"
221,"ata-T200","top.tj_t2_trig",6,5,0.4627,,"","待标注"
222,"ata-T200","top.tj_t2_wb_ack_o_mod",5,4,0.3992,,"","待标注"
223,"ata-T300","top.tj_t3_flag",11,10,0.2749,,"","待标注"
224,"ata-T300","top.tj_t3_leak",15,15,0.2695,,"","待标注"
225,"ata-T600","top.u1.PIO_timing_controller.done",31,42,0.4201,,"","待标注"
226,"ata-T800","top.u1.cIORDY",16,18,0.3001,,"","待标注"
227,"datetime-T100","top.tj_t1_cnt",9,9,0.5896,,"","待标注"
228,"datetime-T100","top.tj_t1_trig",4,3,0.2442,,"","待标注"
229,"datetime-T200","top.tj_t2_ack_o_mod",5,4,0.2564,,"","待标注"
230,"datetime-T200","top.tj_t2_trig",6,5,0.3063,,"","待标注"
231,"datetime-T300","top.tj_t3_flag",10,9,0.4642,,"","待标注"
232,"datetime-T300","top.tj_t3_leak",14,14,0.5262,,"","待标注"
233,"datetime-T600","top.ack_o",46,53,0.4526,,"","待标注"
234,"datetime-T700","top.oalarm",14,13,0.5878,,"","待标注"
235,"datetime-T800","top.incMonthL",25,27,0.6432,,"","待标注"
236,"dmx512-T100","top.tj_t1_cnt",9,9,0.3722,,"","待标注"
237,"dmx512-T100","top.tj_t1_trig",4,3,0.4452,,"","待标注"
238,"dmx512-T200","top.tj_t2_trig",11,10,0.5099,,"","待标注"
239,"dmx512-T200","top.tj_t2_tx_mod",5,4,0.2895,,"","待标注"
240,"dmx512-T300","top.tj_t3_flag",8,7,0.5566,,"","待标注"
241,"dmx512-T300","top.tj_t3_leak",12,12,0.4833,,"","待标注"
242,"dmx512-T700","top.csr_do_reg",16,15,0.4281,,"","待标注"
243,"dmx512-T800","top.tx",40,54,0.2346,,"","待标注"
244,"ima_adpcm_enc_dec-T100","top.tj_t1_cnt",9,9,0.2712,,"","待标注"
245,"ima_adpcm_enc_dec-T100","top.tj_t1_trig",4,3,0.0841,,"","待标注"
246,"ima_adpcm_enc_dec-T200","top.tj_t2_outPCM_mod",5,4,0.3254,,"","待标注"
247,"ima_adpcm_enc_dec-T200","top.tj_t2_trig",6,5,0.1668,,"","待标注"
248,"ima_adpcm_enc_dec-T300","top.tj_t3_flag",9,8,0.4362,,"","待标注"
249,"ima_adpcm_enc_dec-T300","top.tj_t3_leak",13,13,0.3075,,"","待标注"
250,"interrupt_controller-T100","top.tj_t1_cnt",9,9,0.4553,,"","待标注"
251,"interrupt_controller-T100","top.tj_t1_trig",4,3,0.3332,,"","待标注"
252,"interrupt_controller-T200","top.tj_t2_data_r_mod",5,4,0.2936,,"","待标注"
253,"interrupt_controller-T200","top.tj_t2_trig",8,7,0.5349,,"","待标注"
254,"interrupt_controller-T300","top.tj_t3_flag",11,10,0.4912,,"","待标注"
255,"interrupt_controller-T300","top.tj_t3_leak",15,15,0.3402,,"","待标注"
