idx,circuit_name,signal_name,node_count,edge_count,similarity,label,label_by,notes
# 说明：label列初始为空，0=正常，1=木马；label_by标注者；notes备注
159,"AES-T2700","top.AES.Trojan.counter",8,7,0.2608,,"","待标注"
160,"AES-T2700","top.AES.Trojan.counter2",25,29,0.2281,,"","待标注"
161,"AES-T2700","top.AES.Trojan.trigger",5,4,0.4525,,"","待标注"
162,"AES-T2800","top.AES.out",11,11,0.3885,,"","待标注"
163,"AES-T2800","top.AES.Trojan.andOut",9,8,0.2185,,"","待标注"
164,"AES-T2800","top.AES.Trojan.counter",8,7,0.2759,,"","待标注"
165,"AES-T2800","top.AES.Trojan.counter2",13,14,0.2491,,"","待标注"
166,"AES-T2800","top.AES.Trojan.r1",5,4,0.5737,,"","待标注"
167,"AES-T2800","top.AES.Trojan.r2",5,4,0.5401,,"","待标注"
168,"AES-T2800","top.AES.Trojan.trigger",5,4,0.4090,,"","待标注"
169,"AES-T300","top.Trojan.enable1",66,79,0.7477,,"","待标注"
170,"AES-T300","top.Trojan.enable2",66,79,0.7512,,"","待标注"
171,"AES-T300","top.Trojan.enable3",66,79,0.7608,,"","待标注"
172,"AES-T300","top.Trojan.enable4",66,79,0.7487,,"","待标注"
173,"AES-T300","top.Trojan.enable5",66,79,0.7529,,"","待标注"
174,"AES-T300","top.Trojan.enable6",66,79,0.7505,,"","待标注"
175,"AES-T300","top.Trojan.enable7",66,79,0.7538,,"","待标注"
176,"AES-T300","top.Trojan.enable8",66,79,0.7518,,"","待标注"
177,"AES-T300","top.Trojan.SHReg1",18,19,0.2871,,"","待标注"
178,"AES-T300","top.Trojan.SHReg2",18,19,0.3169,,"","待标注"
179,"AES-T300","top.Trojan.SHReg3",18,19,0.2912,,"","待标注"
180,"AES-T300","top.Trojan.SHReg4",18,19,0.2929,,"","待标注"
181,"AES-T300","top.Trojan.SHReg5",18,19,0.2603,,"","待标注"
182,"AES-T300","top.Trojan.SHReg6",18,19,0.3087,,"","待标注"
183,"AES-T300","top.Trojan.SHReg7",18,19,0.3225,,"","待标注"
184,"AES-T300","top.Trojan.SHReg8",18,19,0.2370,,"","待标注"
185,"AES-T400","top.Tj_Trigger.Detected",7,6,0.2383,,"","待标注"
186,"AES-T400","top.Tj_Trigger.tempClk1",23,24,0.2386,,"","待标注"
187,"AES-T400","top.Tj_Trigger.tempClk2",16,15,0.2857,,"","待标注"
188,"AES-T400","top.Tj_Trigger.Tj_Trig",4,3,0.2766,,"","待标注"
189,"AES-T400","top.TSC.Antena",6,5,0.2362,,"","待标注"
190,"AES-T400","top.TSC.Baud8GeneratorACC",13,12,0.2814,,"","待标注"
191,"AES-T400","top.TSC.beep1",14,15,0.2213,,"","待标注"
192,"AES-T400","top.TSC.beep2",20,21,0.2687,,"","待标注"
193,"AES-T400","top.TSC.beeps",4,3,0.2625,,"","待标注"
194,"AES-T400","top.TSC.MUX_Sel",11,11,0.2025,,"","待标注"
195,"AES-T400","top.TSC.SHIFTReg",9,8,0.2170,,"","待标注"
196,"AES-T500","top.Trojan.DynamicPower",18,19,0.1852,,"","待标注"
197,"AES-T500","top.Trojan.State0",12,11,0.3316,,"","待标注"
198,"AES-T500","top.Trojan.State1",19,20,0.2631,,"","待标注"
199,"AES-T500","top.Trojan.State2",26,29,0.1496,,"","待标注"
200,"AES-T500","top.Trojan.State3",33,38,0.2290,,"","待标注"
201,"AES-T500","top.Trojan.Tj_Trig",8,7,0.2624,,"","待标注"
202,"AES-T600","top.Trigger.Detected",7,6,0.2873,,"","待标注"
203,"AES-T600","top.Trigger.tempClk1",23,24,0.2405,,"","待标注"
204,"AES-T600","top.Trigger.tempClk2",16,15,0.2983,,"","待标注"
205,"AES-T600","top.Trigger.Tj_Trig",4,3,0.2836,,"","待标注"
206,"AES-T600","top.Trojan.COUNTER",9,8,0.3196,,"","待标注"
207,"AES-T600","top.Trojan.INV10_out",3,2,0.2539,,"","待标注"
208,"AES-T600","top.Trojan.INV11_out",3,2,0.2554,,"","待标注"
209,"AES-T600","top.Trojan.INV1_out",3,2,0.2087,,"","待标注"
210,"AES-T600","top.Trojan.INV2_out",3,2,0.2376,,"","待标注"
211,"AES-T600","top.Trojan.INV3_out",3,2,0.2591,,"","待标注"
212,"AES-T600","top.Trojan.INV4_out",3,2,0.3093,,"","待标注"
213,"AES-T600","top.Trojan.INV5_out",3,2,0.3064,,"","待标注"
214,"AES-T600","top.Trojan.INV6_out",3,2,0.2969,,"","待标注"
215,"AES-T600","top.Trojan.INV7_out",3,2,0.3093,,"","待标注"
216,"AES-T600","top.Trojan.INV8_out",3,2,0.2398,,"","待标注"
217,"AES-T600","top.Trojan.INV9_out",3,2,0.3259,,"","待标注"
218,"AES-T600","top.Trojan.LEAKBit",5,4,0.6808,,"","待标注"
219,"AES-T600","top.Trojan.SECRETKey",9,8,0.2617,,"","待标注"
220,"AES-T700","top.Trigger.Tj_Trig",12,11,0.2340,,"","待标注"
221,"AES-T700","top.Trojan.lfsr.d0",17,19,0.5120,,"","待标注"
222,"AES-T700","top.Trojan.lfsr.lfsr_stream",16,16,0.3530,,"","待标注"
223,"AES-T700","top.Trojan.load",516,641,0.2340,,"","待标注"
224,"AES-T800","top.Trigger.State0",12,11,0.2658,,"","待标注"
225,"AES-T800","top.Trigger.State1",19,20,0.1800,,"","待标注"
226,"AES-T800","top.Trigger.State2",26,29,0.1778,,"","待标注"
227,"AES-T800","top.Trigger.State3",33,38,0.1743,,"","待标注"
228,"AES-T800","top.Trigger.Tj_Trig",8,7,0.1936,,"","待标注"
229,"AES-T800","top.Trojan.lfsr.d0",17,19,0.5288,,"","待标注"
230,"AES-T800","top.Trojan.lfsr.lfsr_stream",16,16,0.1945,,"","待标注"
231,"AES-T800","top.Trojan.load",516,641,0.1922,,"","待标注"
232,"AES-T900","top.Trigger.Counter",9,8,0.3244,,"","待标注"
233,"AES-T900","top.Trigger.Tj_Trig",12,11,0.3643,,"","待标注"
