idx,circuit_name,signal_name,node_count,edge_count,similarity,label,label_by,notes
# 说明：label列初始为空，0=正常，1=木马；label_by标注者；notes备注
0,"AES-T100","top.Trojan.lfsr.d0",17,19,0.8394,,"","待标注"
1,"AES-T100","top.Trojan.lfsr.lfsr_stream",12,11,0.8378,,"","待标注"
2,"AES-T100","top.Trojan.load",452,577,0.7884,,"","待标注"
3,"AES-T1000","top.Trigger.Tj_Trig",12,11,0.6358,,"","待标注"
4,"AES-T1000","top.Trojan.lfsr.d0",17,19,0.8394,,"","待标注"
5,"AES-T1000","top.Trojan.lfsr.lfsr_stream",19,19,0.7789,,"","待标注"
6,"AES-T1000","top.Trojan.load",452,577,0.7884,,"","待标注"
7,"AES-T1100","top.Trigger.State0",12,11,0.6358,,"","待标注"
8,"AES-T1100","top.Trigger.State1",19,20,0.6697,,"","待标注"
9,"AES-T1100","top.Trigger.State2",26,29,0.6697,,"","待标注"
10,"AES-T1100","top.Trigger.State3",33,38,0.6697,,"","待标注"
11,"AES-T1100","top.Trigger.Tj_Trig",8,7,0.7466,,"","待标注"
12,"AES-T1100","top.Trojan.lfsr.d0",17,19,0.8394,,"","待标注"
13,"AES-T1100","top.Trojan.lfsr.lfsr_stream",17,17,0.7727,,"","待标注"
14,"AES-T1100","top.Trojan.load",452,577,0.7884,,"","待标注"
15,"AES-T1200","top.Trigger.Counter",9,8,0.6330,,"","待标注"
16,"AES-T1200","top.Trigger.Tj_Trig",12,11,0.6562,,"","待标注"
17,"AES-T1200","top.Trojan.lfsr.d0",17,19,0.8394,,"","待标注"
18,"AES-T1200","top.Trojan.lfsr.lfsr_stream",17,17,0.7727,,"","待标注"
19,"AES-T1200","top.Trojan.load",452,577,0.7884,,"","待标注"
20,"AES-T1300","top.Trigger.Tj_Trig",12,11,0.6358,,"","待标注"
21,"AES-T1300","top.Trojan.enable1",68,81,0.7509,,"","待标注"
22,"AES-T1300","top.Trojan.enable2",68,81,0.7509,,"","待标注"
23,"AES-T1300","top.Trojan.enable3",68,81,0.7509,,"","待标注"
24,"AES-T1300","top.Trojan.enable4",68,81,0.7509,,"","待标注"
25,"AES-T1300","top.Trojan.enable5",68,81,0.7509,,"","待标注"
26,"AES-T1300","top.Trojan.enable6",68,81,0.7509,,"","待标注"
27,"AES-T1300","top.Trojan.enable7",68,81,0.7509,,"","待标注"
28,"AES-T1300","top.Trojan.enable8",68,81,0.7509,,"","待标注"
29,"AES-T1300","top.Trojan.SHReg1",18,19,0.7368,,"","待标注"
30,"AES-T1300","top.Trojan.SHReg2",18,19,0.7368,,"","待标注"
31,"AES-T1300","top.Trojan.SHReg3",18,19,0.7368,,"","待标注"
32,"AES-T1300","top.Trojan.SHReg4",18,19,0.7368,,"","待标注"
33,"AES-T1300","top.Trojan.SHReg5",18,19,0.7368,,"","待标注"
34,"AES-T1300","top.Trojan.SHReg6",18,19,0.7368,,"","待标注"
35,"AES-T1300","top.Trojan.SHReg7",18,19,0.7368,,"","待标注"
36,"AES-T1300","top.Trojan.SHReg8",18,19,0.7368,,"","待标注"
37,"AES-T1400","top.Trigger.State0",12,11,0.6358,,"","待标注"
38,"AES-T1400","top.Trigger.State1",19,20,0.6697,,"","待标注"
39,"AES-T1400","top.Trigger.State2",26,29,0.6697,,"","待标注"
40,"AES-T1400","top.Trigger.State3",33,38,0.6697,,"","待标注"
41,"AES-T1400","top.Trigger.Tj_Trig",8,7,0.7466,,"","待标注"
42,"AES-T1400","top.Trojan.enable1",68,81,0.7509,,"","待标注"
43,"AES-T1400","top.Trojan.enable2",68,81,0.7509,,"","待标注"
44,"AES-T1400","top.Trojan.enable3",68,81,0.7509,,"","待标注"
45,"AES-T1400","top.Trojan.enable4",68,81,0.7509,,"","待标注"
46,"AES-T1400","top.Trojan.enable5",68,81,0.7509,,"","待标注"
47,"AES-T1400","top.Trojan.enable6",68,81,0.7509,,"","待标注"
48,"AES-T1400","top.Trojan.enable7",68,81,0.7509,,"","待标注"
49,"AES-T1400","top.Trojan.enable8",68,81,0.7509,,"","待标注"
50,"AES-T1400","top.Trojan.SHReg1",18,19,0.7368,,"","待标注"
51,"AES-T1400","top.Trojan.SHReg2",18,19,0.7368,,"","待标注"
52,"AES-T1400","top.Trojan.SHReg3",18,19,0.7368,,"","待标注"
53,"AES-T1400","top.Trojan.SHReg4",18,19,0.7368,,"","待标注"
54,"AES-T1400","top.Trojan.SHReg5",18,19,0.7368,,"","待标注"
55,"AES-T1400","top.Trojan.SHReg6",18,19,0.7368,,"","待标注"
56,"AES-T1400","top.Trojan.SHReg7",18,19,0.7368,,"","待标注"
57,"AES-T1400","top.Trojan.SHReg8",18,19,0.7368,,"","待标注"
58,"AES-T1500","top.Trigger.Counter",9,8,0.6330,,"","待标注"
59,"AES-T1500","top.Trigger.Tj_Trig",12,11,0.6562,,"","待标注"
60,"AES-T1500","top.Trojan.enable1",68,81,0.7509,,"","待标注"
61,"AES-T1500","top.Trojan.enable2",68,81,0.7509,,"","待标注"
62,"AES-T1500","top.Trojan.enable3",68,81,0.7509,,"","待标注"
63,"AES-T1500","top.Trojan.enable4",68,81,0.7509,,"","待标注"
64,"AES-T1500","top.Trojan.enable5",68,81,0.7509,,"","待标注"
65,"AES-T1500","top.Trojan.enable6",68,81,0.7509,,"","待标注"
66,"AES-T1500","top.Trojan.enable7",68,81,0.7509,,"","待标注"
67,"AES-T1500","top.Trojan.enable8",68,81,0.7509,,"","待标注"
68,"AES-T1500","top.Trojan.SHReg1",18,19,0.7368,,"","待标注"
69,"AES-T1500","top.Trojan.SHReg2",18,19,0.7368,,"","待标注"
70,"AES-T1500","top.Trojan.SHReg3",18,19,0.7368,,"","待标注"
71,"AES-T1500","top.Trojan.SHReg4",18,19,0.7368,,"","待标注"
72,"AES-T1500","top.Trojan.SHReg5",18,19,0.7368,,"","待标注"
73,"AES-T1500","top.Trojan.SHReg6",18,19,0.7368,,"","待标注"
74,"AES-T1500","top.Trojan.SHReg7",18,19,0.7368,,"","待标注"
75,"AES-T1500","top.Trojan.SHReg8",18,19,0.7368,,"","待标注"
76,"AES-T1600","top.Tj_Trigger.Detected",8,7,0.7466,,"","待标注"
77,"AES-T1600","top.Tj_Trigger.State0",12,11,0.6358,,"","待标注"
78,"AES-T1600","top.Tj_Trigger.State1",19,20,0.6697,,"","待标注"
79,"AES-T1600","top.Tj_Trigger.State2",26,29,0.6697,,"","待标注"
80,"AES-T1600","top.Tj_Trigger.State3",33,38,0.6697,,"","待标注"
81,"AES-T1600","top.Tj_Trigger.tempClk1",15,15,0.6849,,"","待标注"
82,"AES-T1600","top.Tj_Trigger.tempClk2",23,24,0.6822,,"","待标注"
83,"AES-T1600","top.Tj_Trigger.Tj_Trig",4,3,0.8046,,"","待标注"
84,"AES-T1600","top.TSC.Antena",6,5,0.7158,,"","待标注"
85,"AES-T1600","top.TSC.Baud8GeneratorACC",13,12,0.6423,,"","待标注"
86,"AES-T1600","top.TSC.beep1",14,15,0.7306,,"","待标注"
87,"AES-T1600","top.TSC.beep2",20,21,0.6848,,"","待标注"
88,"AES-T1600","top.TSC.beeps",4,3,0.8046,,"","待标注"
89,"AES-T1600","top.TSC.MUX_Sel",11,11,0.6767,,"","待标注"
90,"AES-T1600","top.TSC.SHIFTReg",9,8,0.7142,,"","待标注"
91,"AES-T1700","top.Tj_Trigger.Counter",9,8,0.6330,,"","待标注"
92,"AES-T1700","top.Tj_Trigger.Tj_Trig",12,11,0.6562,,"","待标注"
93,"AES-T1700","top.TSC.Antena",6,5,0.7158,,"","待标注"
94,"AES-T1700","top.TSC.Baud8GeneratorACC",13,12,0.6423,,"","待标注"
95,"AES-T1700","top.TSC.beep1",14,15,0.7306,,"","待标注"
